id,node,node.type,node.label,pln
g0772,APEX1,1,GENE,General
g0773,APH1A,1,GENE,General
g0774,APH1B,1,GENE,General
g0775,API5,1,GENE,General
g0776,APIP,1,GENE,General
g0777,APLF,1,GENE,General
g0778,APLNR,1,GENE,General
g0779,APLP1,1,GENE,General
g0780,APLP2,1,GENE,General
g0781,APMAP,1,GENE,General
g0782,APOA1,1,GENE,General
g0783,APOA2,1,GENE,General
g0784,APOA4,1,GENE,General
g0785,APOA5,1,GENE,General
g0786,APOB,1,GENE,General
g0787,APOBEC1,1,GENE,General
g0788,APOBEC2,1,GENE,General
g0789,APOBEC3A,1,GENE,General
g0790,APOBEC3B,1,GENE,General
g0791,APOBEC3C,1,GENE,General
g0792,APOBEC3D,1,GENE,General
g0793,APOBEC3F,1,GENE,General
g0794,APOBEC3G,1,GENE,General
g0795,APOBEC3H,1,GENE,General
g0796,APOBEC4,1,GENE,General
g0797,APOBR,1,GENE,General
g0798,APOC1,1,GENE,General
g0799,APOC2,1,GENE,General
g0800,APOC3,1,GENE,General
g0801,APOC4,1,GENE,General
g0802,APOD,1,GENE,General
g0803,APOE,1,GENE,General
g0804,APOF,1,GENE,General
g0805,APOH,1,GENE,General
g0806,APOL1,1,GENE,General
g0807,APOL2,1,GENE,General
g0808,APOL3,1,GENE,General
g0809,APOL4,1,GENE,General
g0810,APOL5,1,GENE,General
g0811,APOL6,1,GENE,General
g0812,APOLD1,1,GENE,General
g0813,APOM,1,GENE,General
g0814,APOPT1,1,GENE,General
g0815,APP,1,GENE,General
g0816,APPBP2,1,GENE,General
g0817,APPL1,1,GENE,General
g0818,APPL2,1,GENE,General
g0819,APRT,1,GENE,General
g0820,APTX,1,GENE,General
g0821,AQP1,1,GENE,General
g0822,AQP10,1,GENE,General
g0823,AQP11,1,GENE,General
g0824,AQP12A,1,GENE,General
g0825,AQP12B,1,GENE,General
g0826,AQP2,1,GENE,General
g0827,AQP3,1,GENE,General
g0828,AQP4,1,GENE,General
g0829,AQP5,1,GENE,General
g0830,AQP6,1,GENE,General
g0831,AQP7,1,GENE,General
g0832,AQP8,1,GENE,General
g0833,AQP9,1,GENE,General
g0834,AQR,1,GENE,General
g0835,ARAP1,1,GENE,General
g0836,ARAP2,1,GENE,General
g0837,ARAP3,1,GENE,General
g0838,ARC,1,GENE,General
g0839,ARCN1,1,GENE,General
g0840,AREG,1,GENE,General
g0841,AREL1,1,GENE,General
g0842,ARF1,1,GENE,General
g0843,ARF3,1,GENE,General
g0844,ARF4,1,GENE,General
g0845,ARF5,1,GENE,General
g0846,ARF6,1,GENE,General
g0847,ARFGAP1,1,GENE,General
g0848,ARFGAP2,1,GENE,General
g0849,ARFGAP3,1,GENE,General
g0850,ARFGEF1,1,GENE,General
g0851,ARFGEF2,1,GENE,General
g0852,ARFGEF3,1,GENE,General
g0853,ARFIP1,1,GENE,General
g0854,ARFIP2,1,GENE,General
g0855,ARFRP1,1,GENE,General
g0856,ARG1,1,GENE,General
g0857,ARG2,1,GENE,General
g0858,ARGFX,1,GENE,General
g0859,ARGLU1,1,GENE,General
g0860,ARHGAP1,1,GENE,General
g0861,ARHGAP10,1,GENE,General
g0862,ARHGAP11A,1,GENE,General
g0863,ARHGAP12,1,GENE,General
g0864,ARHGAP15,1,GENE,General
g0865,ARHGAP17,1,GENE,General
g0866,ARHGAP18,1,GENE,General
g0867,ARHGAP19,1,GENE,General
g0868,ARHGAP20,1,GENE,General
g0869,ARHGAP21,1,GENE,General
g0870,ARHGAP22,1,GENE,General
g0871,ARHGAP24,1,GENE,General
g0872,ARHGAP25,1,GENE,General
g0873,ARHGAP26,1,GENE,General
g0874,ARHGAP27,1,GENE,General
g0875,ARHGAP28,1,GENE,General
g0876,ARHGAP29,1,GENE,General
g0877,ARHGAP30,1,GENE,General
g0878,ARHGAP31,1,GENE,General
g0879,ARHGAP32,1,GENE,General
g0880,ARHGAP33,1,GENE,General
g0881,ARHGAP35,1,GENE,General
g0882,ARHGAP39,1,GENE,General
g0883,ARHGAP40,1,GENE,General
g0884,ARHGAP42,1,GENE,General
g0885,ARHGAP44,1,GENE,General
g0886,ARHGAP5,1,GENE,General
g0887,ARHGAP8,1,GENE,General
g0888,ARHGAP9,1,GENE,General
g0889,ARHGDIA,1,GENE,General
g0890,ARHGDIB,1,GENE,General
g0891,ARHGDIG,1,GENE,General
g0892,ARHGEF1,1,GENE,General
g0893,ARHGEF10,1,GENE,General
g0894,ARHGEF10L,1,GENE,General
g0895,ARHGEF11,1,GENE,General
g0896,ARHGEF12,1,GENE,General
g0897,ARHGEF15,1,GENE,General
g0898,ARHGEF16,1,GENE,General
g0899,ARHGEF17,1,GENE,General
g0900,ARHGEF18,1,GENE,General
g0901,ARHGEF19,1,GENE,General
g0902,ARHGEF2,1,GENE,General
g0903,ARHGEF25,1,GENE,General
g0904,ARHGEF26,1,GENE,General
g0905,ARHGEF28,1,GENE,General
g0906,ARHGEF3,1,GENE,General
g0907,ARHGEF33,1,GENE,General
g0908,ARHGEF35,1,GENE,General
g0909,ARHGEF37,1,GENE,General
g0910,ARHGEF38,1,GENE,General
g0911,ARHGEF39,1,GENE,General
g0912,ARHGEF4,1,GENE,General
g0913,ARHGEF40,1,GENE,General
g0914,ARHGEF5,1,GENE,General
g0915,ARHGEF7,1,GENE,General
g0916,ARID1A,1,GENE,General
g0917,ARID1B,1,GENE,General
g0918,ARID2,1,GENE,General
g0919,ARID3A,1,GENE,General
g0920,ARID3B,1,GENE,General
g0921,ARID3C,1,GENE,General
g0922,ARID4A,1,GENE,General
g0923,ARID4B,1,GENE,General
g0924,ARID5A,1,GENE,General
g0925,ARID5B,1,GENE,General
g0926,ARIH1,1,GENE,General
g0927,ARIH2,1,GENE,General
g0928,ARL1,1,GENE,General
g0929,ARL10,1,GENE,General
g0930,ARL11,1,GENE,General
g0931,ARL13B,1,GENE,General
g0932,ARL14,1,GENE,General
g0933,ARL14EP,1,GENE,General
g0934,ARL15,1,GENE,General
g0935,ARL16,1,GENE,General
g0936,ARL17A,1,GENE,General
g0937,ARL17B,1,GENE,General
g0938,ARL2,1,GENE,General
g0939,ARL2BP,1,GENE,General
g0940,ARL3,1,GENE,General
g0941,ARL4A,1,GENE,General
g0942,ARL4C,1,GENE,General
g0943,ARL4D,1,GENE,General
g0944,ARL5A,1,GENE,General
g0945,ARL5B,1,GENE,General
g0946,ARL5C,1,GENE,General
g0947,ARL6,1,GENE,General
g0948,ARL6IP1,1,GENE,General
g0949,ARL6IP4,1,GENE,General
g0950,ARL6IP5,1,GENE,General
g0951,ARL6IP6,1,GENE,General
g0952,ARL8A,1,GENE,General
g0953,ARL8B,1,GENE,General
g0954,ARL9,1,GENE,General
g0955,ARMC1,1,GENE,General
g0956,ARMC10,1,GENE,General
g0957,ARMC12,1,GENE,General
g0958,ARMC2,1,GENE,General
g0959,ARMC3,1,GENE,General
g0960,ARMC4,1,GENE,General
g0961,ARMC5,1,GENE,General
g0962,ARMC6,1,GENE,General
g0963,ARMC7,1,GENE,General
g0964,ARMC8,1,GENE,General
g0965,ARMC9,1,GENE,General
g0966,ARMS2,1,GENE,General
g0967,ARMT1,1,GENE,General
g0968,ARNT,1,GENE,General
g0969,ARNT2,1,GENE,General
g0970,ARNTL,1,GENE,General
g0971,ARNTL2,1,GENE,General
g0972,ARPC1A,1,GENE,General
g0973,ARPC1B,1,GENE,General
g0974,ARPC2,1,GENE,General
g0975,ARPC3,1,GENE,General
g0976,ARPC4,1,GENE,General
g0977,ARPC4-TTLL3,1,GENE,General
g0978,ARPC5,1,GENE,General
g0979,ARPC5L,1,GENE,General
g0980,ARPIN,1,GENE,General
g0981,ARPP19,1,GENE,General
g0982,ARPP21,1,GENE,General
g0983,ARRB1,1,GENE,General
g0984,ARRB2,1,GENE,General
g0985,ARRDC1,1,GENE,General
g0986,ARRDC2,1,GENE,General
g0987,ARRDC3,1,GENE,General
g0988,ARRDC4,1,GENE,General
g0989,ARRDC5,1,GENE,General
g0990,ARSA,1,GENE,General
g0991,ARSB,1,GENE,General
g0992,ARSG,1,GENE,General
g0993,ARSI,1,GENE,General
g0994,ARSJ,1,GENE,General
g0995,ARSK,1,GENE,General
g0996,ART1,1,GENE,General
g0997,ART3,1,GENE,General
g0998,ART4,1,GENE,General
g0999,ART5,1,GENE,General
g01000,ARTN,1,GENE,General
g01001,ARV1,1,GENE,General
g01002,ARVCF,1,GENE,General
g01003,AS3MT,1,GENE,General
g01004,ASAH1,1,GENE,General
g01005,ASAH2,1,GENE,General
g01006,ASAH2B,1,GENE,General
g01007,ASAP1,1,GENE,General
g01008,ASAP2,1,GENE,General
g01009,ASAP3,1,GENE,General
g01010,ASB1,1,GENE,General
g01011,ASB10,1,GENE,General
g01012,ASB13,1,GENE,General
g01013,ASB14,1,GENE,General
g01014,ASB15,1,GENE,General
g01015,ASB16,1,GENE,General
g01016,ASB17,1,GENE,General
g01017,ASB18,1,GENE,General
g01018,ASB2,1,GENE,General
g01019,ASB3,1,GENE,General
g01020,ASB4,1,GENE,General
g01021,ASB5,1,GENE,General
g01022,ASB6,1,GENE,General
g01023,ASB7,1,GENE,General
g01024,ASB8,1,GENE,General
g01025,ASCC1,1,GENE,General
g01026,ASCC2,1,GENE,General
g01027,ASCC3,1,GENE,General
g01028,ASCL1,1,GENE,General
g01029,ASCL2,1,GENE,General
g01030,ASCL3,1,GENE,General
g01031,ASCL4,1,GENE,General
g01032,ASF1A,1,GENE,General
g01033,ASF1B,1,GENE,General
g01034,ASGR1,1,GENE,General
g01035,ASGR2,1,GENE,General
g01036,ASH1L,1,GENE,General
g01037,ASH2L,1,GENE,General
g01038,ASIC1,1,GENE,General
g01039,ASIC2,1,GENE,General
g01040,ASIC3,1,GENE,General
g01041,ASIC4,1,GENE,General
g01042,ASIP,1,GENE,General
g01043,ASL,1,GENE,General
g01044,ASNA1,1,GENE,General
g01045,ASNS,1,GENE,General
g01046,ASNSD1,1,GENE,General
g01047,ASPA,1,GENE,General
g01048,ASPDH,1,GENE,General
g01049,ASPG,1,GENE,General
g01050,ASPH,1,GENE,General
g01051,ASPHD1,1,GENE,General
g01052,ASPHD2,1,GENE,General
g01053,ASPM,1,GENE,General
g01054,ASPN,1,GENE,General
g01055,ASPRV1,1,GENE,General
g01056,ASPSCR1,1,GENE,General
g01057,ASRGL1,1,GENE,General
g01058,ASS1,1,GENE,General
g01059,ASTE1,1,GENE,General
g01060,ASTL,1,GENE,General
g01061,ASTN1,1,GENE,General
g01062,ASTN2,1,GENE,General
g01063,ASXL1,1,GENE,General
g01064,ASXL2,1,GENE,General
g01065,ASXL3,1,GENE,General
g01066,ASZ1,1,GENE,General
g01067,ATAD1,1,GENE,General
g01068,ATAD2,1,GENE,General
g01069,ATAD2B,1,GENE,General
g01070,ATAD3A,1,GENE,General
g01071,ATAD3B,1,GENE,General
g01072,ATAD3C,1,GENE,General
g01073,ATAD5,1,GENE,General
g01074,ATAT1,1,GENE,General
g01075,ATCAY,1,GENE,General
g01076,ATE1,1,GENE,General
g01077,ATF1,1,GENE,General
g01078,ATF2,1,GENE,General
g01079,ATF3,1,GENE,General
g01080,ATF4,1,GENE,General
g01081,ATF5,1,GENE,General
g01082,ATF6,1,GENE,General
g01083,ATF6B,1,GENE,General
g01084,ATF7,1,GENE,General
g01085,ATF7IP,1,GENE,General
g01086,ATF7IP2,1,GENE,General
g01087,ATG10,1,GENE,General
g01088,ATG101,1,GENE,General
g01089,ATG12,1,GENE,General
g01090,ATG13,1,GENE,General
g01091,ATG14,1,GENE,General
g01092,ATG16L1,1,GENE,General
g01093,ATG16L2,1,GENE,General
g01094,ATG2A,1,GENE,General
g01095,ATG2B,1,GENE,General
g01096,ATG3,1,GENE,General
g01097,ATG4B,1,GENE,General
g01098,ATG4C,1,GENE,General
g01099,ATG4D,1,GENE,General
g01100,ATG5,1,GENE,General
g01101,ATG7,1,GENE,General
g01102,ATG9A,1,GENE,General
g01103,ATG9B,1,GENE,General
g01104,ATIC,1,GENE,General
g01105,ATL1,1,GENE,General
g01106,ATL2,1,GENE,General
g01107,ATL3,1,GENE,General
g01108,ATM,1,GENE,General
g01109,ATMIN,1,GENE,General
g01110,ATN1,1,GENE,General
g01111,ATOH1,1,GENE,General
g01112,ATOH7,1,GENE,General
g01113,ATOH8,1,GENE,General
g01114,ATOX1,1,GENE,General
g01115,ATP10A,1,GENE,General
g01116,ATP10B,1,GENE,General
g01117,ATP10D,1,GENE,General
g01118,ATP11A,1,GENE,General
g01119,ATP11AUN,1,GENE,General
g01120,ATP11B,1,GENE,General
g01121,ATP12A,1,GENE,General
g01122,ATP13A1,1,GENE,General
g01123,ATP13A2,1,GENE,General
g01124,ATP13A3,1,GENE,General
g01125,ATP13A4,1,GENE,General
g01126,ATP13A5,1,GENE,General
g01127,ATP1A1,1,GENE,General
g01128,ATP1A2,1,GENE,General
g01129,ATP1A3,1,GENE,General
g01130,ATP1A4,1,GENE,General
g01131,ATP1B1,1,GENE,General
g01132,ATP1B2,1,GENE,General
g01133,ATP1B3,1,GENE,General
g01134,ATP2A1,1,GENE,General
g01135,ATP2A2,1,GENE,General
g01136,ATP2A3,1,GENE,General
g01137,ATP2B1,1,GENE,General
g01138,ATP2B2,1,GENE,General
g01139,ATP2B4,1,GENE,General
g01140,ATP2C1,1,GENE,General
g01141,ATP2C2,1,GENE,General
g01142,ATP4A,1,GENE,General
g01143,ATP4B,1,GENE,General
g01144,ATP6AP1L,1,GENE,General
g01145,ATP6V0A1,1,GENE,General
g01146,ATP6V0A2,1,GENE,General
g01147,ATP6V0A4,1,GENE,General
g01148,ATP6V0B,1,GENE,General
g01149,ATP6V0C,1,GENE,General
g01150,ATP6V0D1,1,GENE,General
g01151,ATP6V0D2,1,GENE,General
g01152,ATP6V0E1,1,GENE,General
g01153,ATP6V0E2,1,GENE,General
g01154,ATP6V1A,1,GENE,General
g01155,ATP6V1B1,1,GENE,General
g01156,ATP6V1B2,1,GENE,General
g01157,ATP6V1C1,1,GENE,General
g01158,ATP6V1C2,1,GENE,General
g01159,ATP6V1D,1,GENE,General
g01160,ATP6V1E1,1,GENE,General
g01161,ATP6V1E2,1,GENE,General
g01162,ATP6V1F,1,GENE,General
g01163,ATP6V1G1,1,GENE,General
g01164,ATP6V1G2,1,GENE,General
g01165,ATP6V1G3,1,GENE,General
g01166,ATP6V1H,1,GENE,General
g01167,ATP7B,1,GENE,General
g01168,ATP8A1,1,GENE,General
g01169,ATP8A2,1,GENE,General
g01170,ATP8B1,1,GENE,General
g01171,ATP8B2,1,GENE,General
g01172,ATP8B3,1,GENE,General
g01173,ATP8B4,1,GENE,General
g01174,ATP9A,1,GENE,General
g01175,ATP9B,1,GENE,General
g01176,ATPAF1,1,GENE,General
g01177,ATPAF2,1,GENE,General
g01178,ATR,1,GENE,General
g01179,ATRAID,1,GENE,General
g01180,ATRIP,1,GENE,General
g01181,ATRN,1,GENE,General
g01182,ATRNL1,1,GENE,General
g01183,ATXN1,1,GENE,General
g01184,ATXN10,1,GENE,General
g01185,ATXN1L,1,GENE,General
g01186,ATXN2,1,GENE,General
g01187,ATXN2L,1,GENE,General
g01188,ATXN3,1,GENE,General
g01189,ATXN7,1,GENE,General
g01190,ATXN7L1,1,GENE,General
g01191,ATXN7L2,1,GENE,General
g01192,ATXN7L3,1,GENE,General
g01193,ATXN7L3B,1,GENE,General
g01194,AUH,1,GENE,General
g01195,AUNIP,1,GENE,General
g01196,AUP1,1,GENE,General
g01197,AURKA,1,GENE,General
g01198,AURKAIP1,1,GENE,General
g01199,AURKB,1,GENE,General
g01200,AURKC,1,GENE,General
g01201,AUTS2,1,GENE,General
g01202,AVEN,1,GENE,General
g01203,AVIL,1,GENE,General
g01204,AVL9,1,GENE,General
g01205,AVP,1,GENE,General
g01206,AVPI1,1,GENE,General
g01207,AVPR1A,1,GENE,General
g01208,AVPR1B,1,GENE,General
g01209,AXDND1,1,GENE,General
g01210,AXIN1,1,GENE,General
g01211,AXIN2,1,GENE,General
g01212,AXL,1,GENE,General
g01213,AZGP1,1,GENE,General
g01214,AZI2,1,GENE,General
g01215,AZIN1,1,GENE,General
g01216,AZIN2,1,GENE,General
g01217,AZU1,1,GENE,General
g01218,B2M,1,GENE,General
g01219,B3GALNT1,1,GENE,General
g01220,B3GALNT2,1,GENE,General
g01221,B3GALT1,1,GENE,General
g01222,B3GALT2,1,GENE,General
g01223,B3GALT4,1,GENE,General
g01224,B3GALT5,1,GENE,General
g01225,B3GALT6,1,GENE,General
g01226,B3GAT1,1,GENE,General
g01227,B3GAT2,1,GENE,General
g01228,B3GAT3,1,GENE,General
g01229,B3GNT2,1,GENE,General
g01230,B3GNT3,1,GENE,General
g01231,B3GNT4,1,GENE,General
g01232,B3GNT5,1,GENE,General
g01233,B3GNT6,1,GENE,General
g01234,B3GNT7,1,GENE,General
g01235,B3GNT8,1,GENE,General
g01236,B3GNT9,1,GENE,General
g01237,B3GNTL1,1,GENE,General
g01238,B4GALNT1,1,GENE,General
g01239,B4GALNT2,1,GENE,General
g01240,B4GALNT3,1,GENE,General
g01241,B4GALNT4,1,GENE,General
g01242,B4GALT1,1,GENE,General
g01243,B4GALT2,1,GENE,General
g01244,B4GALT3,1,GENE,General
g01245,B4GALT4,1,GENE,General
g01246,B4GALT5,1,GENE,General
g01247,B4GALT6,1,GENE,General
g01248,B4GALT7,1,GENE,General
g01249,B4GAT1,1,GENE,General
g01250,B9D1,1,GENE,General
g01251,B9D2,1,GENE,General
g01252,BAALC,1,GENE,General
g01253,BAAT,1,GENE,General
g01254,BABAM1,1,GENE,General
g01255,BACE1,1,GENE,General
g01256,BACE2,1,GENE,General
g01257,BACH1,1,GENE,General
g01258,BACH2,1,GENE,General
g01259,BAD,1,GENE,General
g01260,BAG1,1,GENE,General
g01261,BAG2,1,GENE,General
g01262,BAG3,1,GENE,General
g01263,BAG4,1,GENE,General
g01264,BAG5,1,GENE,General
g01265,BAG6,1,GENE,General
g01266,BAHD1,1,GENE,General
g01267,BAIAP2,1,GENE,General
g01268,BAIAP2L1,1,GENE,General
g01269,BAIAP2L2,1,GENE,General
g01270,BAIAP3,1,GENE,General
g01271,BAK1,1,GENE,General
g01272,BAMBI,1,GENE,General
g01273,BANF1,1,GENE,General
g01274,BANF2,1,GENE,General
g01275,BANK1,1,GENE,General
g01276,BANP,1,GENE,General
g01277,BAP1,1,GENE,General
g01278,BARD1,1,GENE,General
g01279,BARHL1,1,GENE,General
g01280,BARHL2,1,GENE,General
g01281,BARX1,1,GENE,General
g01282,BARX2,1,GENE,General
g01283,BASP1,1,GENE,General
g01284,BATF,1,GENE,General
g01285,BATF2,1,GENE,General
g01286,BATF3,1,GENE,General
g01287,BAX,1,GENE,General
g01288,BAZ1A,1,GENE,General
g01289,BAZ1B,1,GENE,General
g01290,BAZ2A,1,GENE,General
g01291,BAZ2B,1,GENE,General
g01292,BBC3,1,GENE,General
g01293,BBIP1,1,GENE,General
g01294,BBOX1,1,GENE,General
g01295,BBS1,1,GENE,General
g01296,BBS10,1,GENE,General
g01297,BBS12,1,GENE,General
g01298,BBS2,1,GENE,General
g01299,BBS4,1,GENE,General
g01300,BBS5,1,GENE,General
g01301,BBS7,1,GENE,General
g01302,BBS9,1,GENE,General
g01303,BBX,1,GENE,General
g01304,BCAM,1,GENE,General
g01305,BCAN,1,GENE,General
g01306,BCAP29,1,GENE,General
g01307,BCAR1,1,GENE,General
g01308,BCAR3,1,GENE,General
g01309,BCAS1,1,GENE,General
g01310,BCAS2,1,GENE,General
g01311,BCAS3,1,GENE,General
g01312,BCAS4,1,GENE,General
g01313,BCAT1,1,GENE,General
g01314,BCAT2,1,GENE,General
g01315,BCCIP,1,GENE,General
g01316,BCDIN3D,1,GENE,General
g01317,BCHE,1,GENE,General
g01318,BCKDHA,1,GENE,General
g01319,BCKDHB,1,GENE,General
g01320,BCKDK,1,GENE,General
g01321,BCL10,1,GENE,General
g01322,BCL11A,1,GENE,General
g01323,BCL11B,1,GENE,General
g01324,BCL2,1,GENE,General
g01325,BCL2A1,1,GENE,General
g01326,BCL2L1,1,GENE,General
g01327,BCL2L10,1,GENE,General
g01328,BCL2L11,1,GENE,General
g01329,BCL2L12,1,GENE,General
g01330,BCL2L13,1,GENE,General
g01331,BCL2L14,1,GENE,General
g01332,BCL2L15,1,GENE,General
g01333,BCL2L2,1,GENE,General
g01334,BCL2L2-PABPN1,1,GENE,General
g01335,BCL3,1,GENE,General
g01336,BCL6,1,GENE,General
g01337,BCL6B,1,GENE,General
g01338,BCL7A,1,GENE,General
g01339,BCL7B,1,GENE,General
g01340,BCL7C,1,GENE,General
g01341,BCL9,1,GENE,General
g01342,BCL9L,1,GENE,General
g01343,BCLAF1,1,GENE,General
g01344,BCO1,1,GENE,General
g01345,BCO2,1,GENE,General
g01346,BCR,1,GENE,General
g01347,BCS1L,1,GENE,General
g01348,BDH1,1,GENE,General
g01349,BDH2,1,GENE,General
g01350,BDKRB1,1,GENE,General
g01351,BDKRB2,1,GENE,General
g01352,BDNF,1,GENE,General
g01353,BDP1,1,GENE,General
g01354,BEAN1,1,GENE,General
g01355,BECN1,1,GENE,General
g01356,BEGAIN,1,GENE,General
g01357,BEND3,1,GENE,General
g01358,BEND4,1,GENE,General
g01359,BEND5,1,GENE,General
g01360,BEND6,1,GENE,General
g01361,BEND7,1,GENE,General
g01362,BEST1,1,GENE,General
g01363,BEST2,1,GENE,General
g01364,BEST3,1,GENE,General
g01365,BEST4,1,GENE,General
g01366,BET1,1,GENE,General
g01367,BET1L,1,GENE,General
g01368,BFAR,1,GENE,General
g01369,BFSP1,1,GENE,General
g01370,BFSP2,1,GENE,General
g01371,BGLAP,1,GENE,General
g01372,BHLHA15,1,GENE,General
g01373,BHLHA9,1,GENE,General
g01374,BHLHE22,1,GENE,General
g01375,BHLHE23,1,GENE,General
g01376,BHLHE40,1,GENE,General
g01377,BHLHE41,1,GENE,General
g01378,BHMG1,1,GENE,General
g01379,BHMT,1,GENE,General
g01380,BHMT2,1,GENE,General
g01381,BICC1,1,GENE,General
g01382,BICD1,1,GENE,General
g01383,BICD2,1,GENE,General
g01384,BID,1,GENE,General
g01385,BIK,1,GENE,General
g01386,BIN1,1,GENE,General
g01387,BIN2,1,GENE,General
g01388,BIN3,1,GENE,General
g01389,BIRC2,1,GENE,General
g01390,BIRC3,1,GENE,General
g01391,BIRC5,1,GENE,General
g01392,BIRC6,1,GENE,General
g01393,BIRC7,1,GENE,General
g01394,BIRC8,1,GENE,General
g01395,BIVM,1,GENE,General
g01396,BLCAP,1,GENE,General
g01397,BLK,1,GENE,General
g01398,BLM,1,GENE,General
g01399,BLMH,1,GENE,General
g01400,BLNK,1,GENE,General
g01401,BLOC1S1,1,GENE,General
g01402,BLOC1S2,1,GENE,General
g01403,BLOC1S3,1,GENE,General
g01404,BLOC1S4,1,GENE,General
g01405,BLOC1S5,1,GENE,General
g01406,BLOC1S6,1,GENE,General
g01407,BLVRA,1,GENE,General
g01408,BLVRB,1,GENE,General
g01409,BLZF1,1,GENE,General
g01410,BMF,1,GENE,General
g01411,BMI1,1,GENE,General
g01412,BMP1,1,GENE,General
g01413,BMP10,1,GENE,General
g01414,BMP2,1,GENE,General
g01415,BMP2K,1,GENE,General
g01416,BMP3,1,GENE,General
g01417,BMP4,1,GENE,General
g01418,BMP5,1,GENE,General
g01419,BMP6,1,GENE,General
g01420,BMP7,1,GENE,General
g01421,BMP8A,1,GENE,General
g01422,BMP8B,1,GENE,General
g01423,BMPER,1,GENE,General
g01424,BMPR1A,1,GENE,General
g01425,BMPR1B,1,GENE,General
g01426,BMPR2,1,GENE,General
g01427,BMS1,1,GENE,General
g01428,BNC1,1,GENE,General
g01429,BNC2,1,GENE,General
g01430,BNIP1,1,GENE,General
g01431,BNIP2,1,GENE,General
g01432,BNIP3,1,GENE,General
g01433,BNIP3L,1,GENE,General
g01434,BNIPL,1,GENE,General
g01435,BOC,1,GENE,General
g01436,BOD1,1,GENE,General
g01437,BOD1L1,1,GENE,General
g01438,BOK,1,GENE,General
g01439,BOLA1,1,GENE,General
g01440,BOLA2,1,GENE,General
g01441,BOLA2B,1,GENE,General
g01442,BOLA3,1,GENE,General
g01443,BOLL,1,GENE,General
g01444,BORA,1,GENE,General
g01445,BPGM,1,GENE,General
g01446,BPHL,1,GENE,General
g01447,BPI,1,GENE,General
g01448,BPIFA1,1,GENE,General
g01449,BPIFA2,1,GENE,General
g01450,BPIFA3,1,GENE,General
g01451,BPIFB1,1,GENE,General
g01452,BPIFB2,1,GENE,General
g01453,BPIFB3,1,GENE,General
g01454,BPIFB4,1,GENE,General
g01455,BPIFB6,1,GENE,General
g01456,BPIFC,1,GENE,General
g01457,BPNT1,1,GENE,General
g01458,BPTF,1,GENE,General
g01459,BRAF,1,GENE,General
g01460,BRAP,1,GENE,General
g01461,BRAT1,1,GENE,General
g01462,BRCA1,1,GENE,General
g01463,BRCA2,1,GENE,General
g01464,BRD1,1,GENE,General
g01465,BRD2,1,GENE,General
g01466,BRD3,1,GENE,General
g01467,BRD4,1,GENE,General
g01468,BRD7,1,GENE,General
g01469,BRD8,1,GENE,General
g01470,BRD9,1,GENE,General
g01471,BRDT,1,GENE,General
g01472,BRF1,1,GENE,General
g01473,BRF2,1,GENE,General
g01474,BRI3,1,GENE,General
g01475,BRI3BP,1,GENE,General
g01476,BRICD5,1,GENE,General
g01477,BRINP1,1,GENE,General
g01478,BRINP2,1,GENE,General
g01479,BRINP3,1,GENE,General
g01480,BRIP1,1,GENE,General
g01481,BRIX1,1,GENE,General
g01482,BRK1,1,GENE,General
g01483,BRMS1,1,GENE,General
g01484,BRMS1L,1,GENE,General
g01485,BROX,1,GENE,General
g01486,BRPF1,1,GENE,General
g01487,BRPF3,1,GENE,General
g01488,BRSK1,1,GENE,General
g01489,BRSK2,1,GENE,General
g01490,BRWD1,1,GENE,General
g01491,BSCL2,1,GENE,General
g01492,BSDC1,1,GENE,General
g01493,BSG,1,GENE,General
g01494,BSN,1,GENE,General
g01495,BSND,1,GENE,General
g01496,BSPH1,1,GENE,General
g01497,BSPRY,1,GENE,General
g01498,BST1,1,GENE,General
g01499,BST2,1,GENE,General
g01500,BSX,1,GENE,General
g01501,BTAF1,1,GENE,General
g01502,BTBD1,1,GENE,General
g01503,BTBD10,1,GENE,General
g01504,BTBD11,1,GENE,General
g01505,BTBD16,1,GENE,General
g01506,BTBD17,1,GENE,General
g01507,BTBD18,1,GENE,General
g01508,BTBD19,1,GENE,General
g01509,BTBD2,1,GENE,General
g01510,BTBD3,1,GENE,General
g01511,BTBD6,1,GENE,General
g01512,BTBD7,1,GENE,General
g01513,BTBD8,1,GENE,General
g01514,BTBD9,1,GENE,General
g01515,BTC,1,GENE,General
g01516,BTD,1,GENE,General
g01517,BTF3,1,GENE,General
g01518,BTF3L4,1,GENE,General
g01519,BTG1,1,GENE,General
g01520,BTG2,1,GENE,General
g01521,BTG3,1,GENE,General
g01522,BTG4,1,GENE,General
g01523,BTLA,1,GENE,General
g01524,BTN1A1,1,GENE,General
g01525,BTN2A1,1,GENE,General
g01526,BTN2A2,1,GENE,General
g01527,BTN3A1,1,GENE,General
g01528,BTN3A2,1,GENE,General
g01529,BTN3A3,1,GENE,General
g01530,BTNL2,1,GENE,General
g01531,BTNL3,1,GENE,General
g01532,BTNL8,1,GENE,General
g01533,BTNL9,1,GENE,General
g01534,BTRC,1,GENE,General
g01535,BUB1,1,GENE,General
g01536,BUB1B,1,GENE,General
g01537,BUB3,1,GENE,General
g01538,BUD13,1,GENE,General
g01539,BUD31,1,GENE,General
g01540,BVES,1,GENE,General
g01541,BYSL,1,GENE,General
g01542,BZW1,1,GENE,General
g01543,BZW2,1,GENE,General
