id,node,node.type,node.label,dataset.type,pln
t0271,CHD7,1,GENE,1,T2D
t0272,CHRM4,1,GENE,1,T2D
t0273,CHRNA2,1,GENE,1,T2D
t0274,CHRNA3,1,GENE,1,T2D
t0275,CHRNA5,1,GENE,1,T2D
t0276,CHRNB4,1,GENE,1,T2D
t0277,CHST12,1,GENE,1,T2D
t0278,CHUK,1,GENE,1,T2D
t0279,CILP2,1,GENE,1,T2D
t0280,CISD2,1,GENE,1,T2D
t0281,CKAP5,1,GENE,1,T2D
t0282,CKB,1,GENE,1,T2D
t0283,CLC,1,GENE,1,T2D
t0284,CLCN3,1,GENE,1,T2D
t0285,CLDN7,1,GENE,1,T2D
t0286,CLEC14A,1,GENE,1,T2D
t0287,CLEC16A,1,GENE,1,T2D
t0288,CLEC2D,1,GENE,1,T2D
t0289,CLECL1,1,GENE,1,T2D
t0290,CLP1,1,GENE,1,T2D
t0291,CLSTN3,1,GENE,1,T2D
t0292,CLU,1,GENE,1,T2D
t0293,CLUAP1,1,GENE,1,T2D
t0294,CMIP,1,GENE,1,T2D
t0295,CNEP1R1,1,GENE,1,T2D
t0296,CNKSR3,1,GENE,1,T2D
t0297,CNNM2,1,GENE,1,T2D
t0298,CNOT1,1,GENE,1,T2D
t0299,CNR2,1,GENE,1,T2D
t0300,CNTN2,1,GENE,1,T2D
t0301,CNTN4,1,GENE,1,T2D
t0302,CNTNAP2,1,GENE,1,T2D
t0303,CNTNAP5,1,GENE,1,T2D
t0304,COBLL1,1,GENE,1,T2D
t0305,COG6,1,GENE,1,T2D
t0306,COL13A1,1,GENE,1,T2D
t0307,COL21A1,1,GENE,1,T2D
t0308,COL5A2,1,GENE,1,T2D
t0309,COMMD7,1,GENE,1,T2D
t0310,COMMD9,1,GENE,1,T2D
t0311,COPZ2,1,GENE,1,T2D
t0312,COQ10B,1,GENE,1,T2D
t0313,COQ7,1,GENE,1,T2D
t0314,CORO7,1,GENE,1,T2D
t0315,CORO7-PAM16,1,GENE,1,T2D
t0316,COX7B2,1,GENE,1,T2D
t0317,CPA6,1,GENE,1,T2D
t0318,CPEB1,1,GENE,1,T2D
t0319,CPED1,1,GENE,1,T2D
t0320,CPPED1,1,GENE,1,T2D
t0321,CPQ,1,GENE,1,T2D
t0322,CPT1C,1,GENE,1,T2D
t0323,CR1,1,GENE,1,T2D
t0324,CR1L,1,GENE,1,T2D
t0325,CR2,1,GENE,1,T2D
t0326,CREB3L1,1,GENE,1,T2D
t0327,CRHR1,1,GENE,1,T2D
t0328,CRHR2,1,GENE,1,T2D
t0329,CRTAP,1,GENE,1,T2D
t0330,CRY2,1,GENE,1,T2D
t0331,CRYBA1,1,GENE,1,T2D
t0332,CSDC2,1,GENE,1,T2D
t0333,CSF2RB,1,GENE,1,T2D
t0334,CSGALNACT2,1,GENE,1,T2D
t0335,CSMD1,1,GENE,1,T2D
t0336,CSRNP3,1,GENE,1,T2D
t0337,CTBP1,1,GENE,1,T2D
t0338,CTCFL,1,GENE,1,T2D
t0339,CTDP1,1,GENE,1,T2D
t0340,CTF1,1,GENE,1,T2D
t0341,CTLA4,1,GENE,1,T2D
t0342,CTNNA1,1,GENE,1,T2D
t0343,CTNND1,1,GENE,1,T2D
t0344,CTRB1,1,GENE,1,T2D
t0345,CTRL,1,GENE,1,T2D
t0346,CTSB,1,GENE,1,T2D
t0347,CTSH,1,GENE,1,T2D
t0348,CTTNBP2,1,GENE,1,T2D
t0349,CUL3,1,GENE,1,T2D
t0350,CWC22,1,GENE,1,T2D
t0351,CXCL12,1,GENE,1,T2D
t0352,CXCR4,1,GENE,1,T2D
t0353,CXCR5,1,GENE,1,T2D
t0354,CXXC4,1,GENE,1,T2D
t0355,CYP17A1,1,GENE,1,T2D
t0356,CYP1B1,1,GENE,1,T2D
t0357,CYP24A1,1,GENE,1,T2D
t0358,CYP26B1,1,GENE,1,T2D
t0359,CYP27B1,1,GENE,1,T2D
t0360,CYP2D6,1,GENE,1,T2D
t0361,CYTIP,1,GENE,1,T2D
t0362,DAAM1,1,GENE,1,T2D
t0363,DCAF4L1,1,GENE,1,T2D
t0364,DCAF6,1,GENE,1,T2D
t0365,DCC,1,GENE,1,T2D
t0366,DCD,1,GENE,1,T2D
t0367,DCLK3,1,GENE,1,T2D
t0368,DCUN1D1,1,GENE,1,T2D
t0369,DDAH1,1,GENE,1,T2D
t0370,DDHD2,1,GENE,1,T2D
t0371,DDR1,1,GENE,1,T2D
t0372,DDRGK1,1,GENE,1,T2D
t0373,DDX18,1,GENE,1,T2D
t0374,DDX28,1,GENE,1,T2D
t0375,DDX6,1,GENE,1,T2D
t0376,DENND1A,1,GENE,1,T2D
t0377,DENND1B,1,GENE,1,T2D
t0378,DENND2C,1,GENE,1,T2D
t0379,DENND5B,1,GENE,1,T2D
t0380,DEPDC5,1,GENE,1,T2D
t0381,DGKB,1,GENE,1,T2D
t0382,DGKD,1,GENE,1,T2D
t0383,DGKI,1,GENE,1,T2D
t0384,DGKQ,1,GENE,1,T2D
t0385,DGKZ,1,GENE,1,T2D
t0386,DHX38,1,GENE,1,T2D
t0387,DIRAS2,1,GENE,1,T2D
t0388,DISC1,1,GENE,1,T2D
t0389,DKKL1,1,GENE,1,T2D
t0390,DLEU7,1,GENE,1,T2D
t0391,DLG2,1,GENE,1,T2D
t0392,DLK1,1,GENE,1,T2D
t0393,DLL4,1,GENE,1,T2D
t0394,DLST,1,GENE,1,T2D
t0395,DMGDH,1,GENE,1,T2D
t0396,DMRT2,1,GENE,1,T2D
t0397,DMRTA1,1,GENE,1,T2D
t0398,DMTF1,1,GENE,1,T2D
t0399,DNAH1,1,GENE,1,T2D
t0400,DNAJA3,1,GENE,1,T2D
t0401,DNAJC19,1,GENE,1,T2D
t0402,DND1,1,GENE,1,T2D
t0403,DNER,1,GENE,1,T2D
t0404,DNMT3A,1,GENE,1,T2D
t0405,DOC2A,1,GENE,1,T2D
t0406,DOCK10,1,GENE,1,T2D
t0407,DPEP2,1,GENE,1,T2D
t0408,DPEP3,1,GENE,1,T2D
t0409,DPP4,1,GENE,1,T2D
t0410,DPY19L2,1,GENE,1,T2D
t0411,DPYD,1,GENE,1,T2D
t0412,DRAP1,1,GENE,1,T2D
t0413,DRD2,1,GENE,1,T2D
t0414,DRG2,1,GENE,1,T2D
t0415,DSC1,1,GENE,1,T2D
t0416,DSC3,1,GENE,1,T2D
t0417,DSTYK,1,GENE,1,T2D
t0418,DTNB,1,GENE,1,T2D
t0419,DUS2,1,GENE,1,T2D
t0420,DUSP10,1,GENE,1,T2D
t0421,DYRK1A,1,GENE,1,T2D
t0422,ECHDC3,1,GENE,1,T2D
t0423,ECM1,1,GENE,1,T2D
t0424,EDC4,1,GENE,1,T2D
t0425,EEF1D,1,GENE,1,T2D
t0426,EEPD1,1,GENE,1,T2D
t0427,EFHD1,1,GENE,1,T2D
t0428,EFR3A,1,GENE,1,T2D
t0429,EGR1,1,GENE,1,T2D
t0430,EHMT2,1,GENE,1,T2D
t0431,EIF2AK3,1,GENE,1,T2D
t0432,EIF2S2,1,GENE,1,T2D
t0433,EIF4E3,1,GENE,1,T2D
t0434,ELAVL4,1,GENE,1,T2D
t0435,ELFN1,1,GENE,1,T2D
t0436,ELMO1,1,GENE,1,T2D
t0437,ELOVL7,1,GENE,1,T2D
t0438,ELP4,1,GENE,1,T2D
t0439,EMB,1,GENE,1,T2D
t0440,EML2,1,GENE,1,T2D
t0441,EML4,1,GENE,1,T2D
t0442,EMX1,1,GENE,1,T2D
t0443,EN1,1,GENE,1,T2D
t0444,ENKD1,1,GENE,1,T2D
t0445,ENOX1,1,GENE,1,T2D
t0446,ENPP3,1,GENE,1,T2D
t0447,ENTHD1,1,GENE,1,T2D
t0448,EOMES,1,GENE,1,T2D
t0449,EP300,1,GENE,1,T2D
t0450,EPC2,1,GENE,1,T2D
t0451,EPHA1,1,GENE,1,T2D
t0452,EPHX2,1,GENE,1,T2D
t0453,EPS15L1,1,GENE,1,T2D
t0454,ERCC4,1,GENE,1,T2D
t0455,ERG,1,GENE,1,T2D
t0456,ERGIC3,1,GENE,1,T2D
t0457,ERI1,1,GENE,1,T2D
t0458,ESAM,1,GENE,1,T2D
t0459,ESPN,1,GENE,1,T2D
t0460,ESR2,1,GENE,1,T2D
t0461,ESRP2,1,GENE,1,T2D
t0462,ETF1,1,GENE,1,T2D
t0463,ETS1,1,GENE,1,T2D
t0464,ETS2,1,GENE,1,T2D
t0465,ETV1,1,GENE,1,T2D
t0466,ETV3L,1,GENE,1,T2D
t0467,ETV7,1,GENE,1,T2D
t0468,EVI5,1,GENE,1,T2D
t0469,EXOC2,1,GENE,1,T2D
t0470,EXTL2,1,GENE,1,T2D
t0471,EYA2,1,GENE,1,T2D
t0472,EYS,1,GENE,1,T2D
t0473,F2,1,GENE,1,T2D
t0474,F3,1,GENE,1,T2D
t0475,FAF1,1,GENE,1,T2D
t0476,FAIM2,1,GENE,1,T2D
t0477,FAM126A,1,GENE,1,T2D
t0478,FAM13A,1,GENE,1,T2D
t0479,FAM167A,1,GENE,1,T2D
t0480,FAM167B,1,GENE,1,T2D
t0481,FAM171A1,1,GENE,1,T2D
t0482,FAM184A,1,GENE,1,T2D
t0483,FAM200B,1,GENE,1,T2D
t0484,FAM228A,1,GENE,1,T2D
t0485,FAM228B,1,GENE,1,T2D
t0486,FAM47E,1,GENE,1,T2D
t0487,FAM49A,1,GENE,1,T2D
t0488,FAM53C,1,GENE,1,T2D
t0489,FAM57B,1,GENE,1,T2D
t0490,FANCD2,1,GENE,1,T2D
t0491,FANCL,1,GENE,1,T2D
t0492,FARSA,1,GENE,1,T2D
t0493,FBRS,1,GENE,1,T2D
t0494,FBRSL1,1,GENE,1,T2D
t0495,FBXL13,1,GENE,1,T2D
t0496,FBXL19,1,GENE,1,T2D
t0497,FBXL4,1,GENE,1,T2D
t0498,FBXO11,1,GENE,1,T2D
t0499,FBXO45,1,GENE,1,T2D
t0500,FBXO48,1,GENE,1,T2D
t0501,FCRL1,1,GENE,1,T2D
t0502,FCRL3,1,GENE,1,T2D
t0503,FES,1,GENE,1,T2D
t0504,FEZ1,1,GENE,1,T2D
t0505,FGF10,1,GENE,1,T2D
t0506,FGF20,1,GENE,1,T2D
t0507,FGF9,1,GENE,1,T2D
t0508,FGFR1,1,GENE,1,T2D
t0509,FGFR2,1,GENE,1,T2D
t0510,FGFR4,1,GENE,1,T2D
t0511,FHIT,1,GENE,1,T2D
t0512,FITM2,1,GENE,1,T2D
t0513,FKBP1B,1,GENE,1,T2D
t0514,FLOT1,1,GENE,1,T2D
t0515,FLRT2,1,GENE,1,T2D
t0516,FNDC1,1,GENE,1,T2D
t0517,FNDC3B,1,GENE,1,T2D
t0518,FOCAD,1,GENE,1,T2D
t0519,FOXA2,1,GENE,1,T2D
t0520,FOXO3,1,GENE,1,T2D
t0521,FOXP1,1,GENE,1,T2D
t0522,FPR2,1,GENE,1,T2D
t0523,FPR3,1,GENE,1,T2D
t0524,FRMD4A,1,GENE,1,T2D
t0525,FRMD6,1,GENE,1,T2D
t0526,FSCN3,1,GENE,1,T2D
t0527,FTO,1,GENE,1,T2D
t0528,FUCA2,1,GENE,1,T2D
t0529,FURIN,1,GENE,1,T2D
t0530,FUS,1,GENE,1,T2D
t0531,FUT9,1,GENE,1,T2D
t0532,FXR1,1,GENE,1,T2D
t0533,FYN,1,GENE,1,T2D
t0534,FZD1,1,GENE,1,T2D
t0535,GABBR1,1,GENE,1,T2D
t0536,GABBR2,1,GENE,1,T2D
t0537,GABRA2,1,GENE,1,T2D
t0538,GABRA4,1,GENE,1,T2D
t0539,GABRG1,1,GENE,1,T2D
t0540,GABRG3,1,GENE,1,T2D
t0541,GAK,1,GENE,1,T2D
t0542,GALC,1,GENE,1,T2D
t0543,GALNT10,1,GENE,1,T2D
t0544,GALNT14,1,GENE,1,T2D
t0545,GALNT3,1,GENE,1,T2D
t0546,GATA3,1,GENE,1,T2D
t0547,GATAD2A,1,GENE,1,T2D
t0548,GBA,1,GENE,1,T2D
t0549,GCC1,1,GENE,1,T2D
t0550,GCH1,1,GENE,1,T2D
t0551,GCK,1,GENE,1,T2D
t0552,GCKR,1,GENE,1,T2D
t0553,GDAP1,1,GENE,1,T2D
t0554,GDPD3,1,GENE,1,T2D
t0555,GFI1,1,GENE,1,T2D
t0556,GFOD2,1,GENE,1,T2D
t0557,GFRA3,1,GENE,1,T2D
t0558,GID4,1,GENE,1,T2D
t0559,GIGYF2,1,GENE,1,T2D
t0560,GIMAP6,1,GENE,1,T2D
t0561,GIP,1,GENE,1,T2D
t0562,GIPR,1,GENE,1,T2D
t0563,GJA1,1,GENE,1,T2D
t0564,GLI2,1,GENE,1,T2D
t0565,GLIS3,1,GENE,1,T2D
t0566,GLP1R,1,GENE,1,T2D
t0567,GLP2R,1,GENE,1,T2D
t0568,GLS,1,GENE,1,T2D
t0569,GLT8D1,1,GENE,1,T2D
t0570,GLYCTK,1,GENE,1,T2D
t0571,GMIP,1,GENE,1,T2D
t0572,GMPS,1,GENE,1,T2D
t0573,GNAS,1,GENE,1,T2D
t0574,GNAT1,1,GENE,1,T2D
t0575,GNB1L,1,GENE,1,T2D
t0576,GNG4,1,GENE,1,T2D
t0577,GNL3,1,GENE,1,T2D
t0578,GNPDA2,1,GENE,1,T2D
t0579,GP2,1,GENE,1,T2D
t0580,GPC5,1,GENE,1,T2D
t0581,GPD1L,1,GENE,1,T2D
t0582,GPD2,1,GENE,1,T2D
t0583,GPM6A,1,GENE,1,T2D
t0584,GPN1,1,GENE,1,T2D
t0585,GPNMB,1,GENE,1,T2D
t0586,GPR65,1,GENE,1,T2D
t0587,GPRIN3,1,GENE,1,T2D
t0588,GPSM1,1,GENE,1,T2D
t0589,GRAMD1B,1,GENE,1,T2D
t0590,GRB14,1,GENE,1,T2D
t0591,GRB2,1,GENE,1,T2D
t0592,GRIA1,1,GENE,1,T2D
t0593,GRIK1,1,GENE,1,T2D
t0594,GRIK3,1,GENE,1,T2D
t0595,GRIN2A,1,GENE,1,T2D
t0596,GRK5,1,GENE,1,T2D
t0597,GRM3,1,GENE,1,T2D
t0598,GRM8,1,GENE,1,T2D
t0599,GRP,1,GENE,1,T2D
t0600,GRSF1,1,GENE,1,T2D
t0601,GSDMD,1,GENE,1,T2D
t0602,GTDC1,1,GENE,1,T2D
t0603,GTF2F2,1,GENE,1,T2D
t0604,GTF2H4,1,GENE,1,T2D
t0605,HACE1,1,GENE,1,T2D
t0606,HAPLN4,1,GENE,1,T2D
t0607,HARBI1,1,GENE,1,T2D
t0608,HARS,1,GENE,1,T2D
t0609,HARS2,1,GENE,1,T2D
t0610,HAUS6,1,GENE,1,T2D
t0611,HBEGF,1,GENE,1,T2D
t0612,HBS1L,1,GENE,1,T2D
t0613,HCN1,1,GENE,1,T2D
t0614,HDGFL1,1,GENE,1,T2D
t0615,HEATR3,1,GENE,1,T2D
t0616,HECTD4,1,GENE,1,T2D
t0617,HECW1,1,GENE,1,T2D
t0618,HERC2,1,GENE,1,T2D
t0619,HFE,1,GENE,1,T2D
t0620,HHAT,1,GENE,1,T2D
t0621,HHEX,1,GENE,1,T2D
t0622,HIBCH,1,GENE,1,T2D
t0623,HIP1R,1,GENE,1,T2D
t0624,HIRIP3,1,GENE,1,T2D
t0625,HIST1H2AG,1,GENE,1,T2D
t0626,HIST1H2BJ,1,GENE,1,T2D
t0627,HIST1H2BL,1,GENE,1,T2D
t0628,HIST1H3D,1,GENE,1,T2D
t0629,HIVEP2,1,GENE,1,T2D
t0630,HLA-B,1,GENE,1,T2D
t0631,HLA-DMB,1,GENE,1,T2D
t0632,HLA-DOB,1,GENE,1,T2D
t0633,HLA-DQA1,1,GENE,1,T2D
t0634,HLA-DQA2,1,GENE,1,T2D
t0635,HLA-DQB1,1,GENE,1,T2D
t0636,HLA-DRA,1,GENE,1,T2D
t0637,HLA-DRB1,1,GENE,1,T2D
t0638,HLA-DRB5,1,GENE,1,T2D
t0639,HMG20A,1,GENE,1,T2D
t0640,HMGA1,1,GENE,1,T2D
t0641,HMGA2,1,GENE,1,T2D
t0642,HMGB1,1,GENE,1,T2D
t0643,HMGCR,1,GENE,1,T2D
t0644,HNF1A,1,GENE,1,T2D
t0645,HNF4A,1,GENE,1,T2D
t0646,HORMAD1,1,GENE,1,T2D
t0647,HORMAD2,1,GENE,1,T2D
t0648,HOXA1,1,GENE,1,T2D
t0649,HOXB1,1,GENE,1,T2D
t0650,HOXB13,1,GENE,1,T2D
t0651,HOXB2,1,GENE,1,T2D
t0652,HOXB3,1,GENE,1,T2D
t0653,HOXB4,1,GENE,1,T2D
t0654,HOXB5,1,GENE,1,T2D
t0655,HOXB6,1,GENE,1,T2D
t0656,HOXB8,1,GENE,1,T2D
t0657,HOXB9,1,GENE,1,T2D
t0658,HSD17B1,1,GENE,1,T2D
t0659,HSD17B12,1,GENE,1,T2D
t0660,HSD3B7,1,GENE,1,T2D
t0661,HSPA1A,1,GENE,1,T2D
t0662,HSPA9,1,GENE,1,T2D
t0663,HSPB1,1,GENE,1,T2D
t0664,HSPD1,1,GENE,1,T2D
t0665,HSPE1,1,GENE,1,T2D
t0666,HTR3A,1,GENE,1,T2D
t0667,HTT,1,GENE,1,T2D
t0668,HUNK,1,GENE,1,T2D
t0669,HYAL3,1,GENE,1,T2D
t0670,HYKK,1,GENE,1,T2D
t0671,IDE,1,GENE,1,T2D
t0672,IFI30,1,GENE,1,T2D
t0673,IFITM3,1,GENE,1,T2D
t0674,IFNAR2,1,GENE,1,T2D
t0675,IFNGR2,1,GENE,1,T2D
t0676,IGF1R,1,GENE,1,T2D
t0677,IGF2,1,GENE,1,T2D
t0678,IGF2BP2,1,GENE,1,T2D
t0679,IGF2BP3,1,GENE,1,T2D
t0680,IGFBP2,1,GENE,1,T2D
t0681,IGSF11,1,GENE,1,T2D
t0682,IGSF9B,1,GENE,1,T2D
t0683,IK,1,GENE,1,T2D
t0684,IKZF2,1,GENE,1,T2D
t0685,IKZF3,1,GENE,1,T2D
t0686,IL10RB,1,GENE,1,T2D
t0687,IL12A,1,GENE,1,T2D
t0688,IL12B,1,GENE,1,T2D
t0689,IL1R2,1,GENE,1,T2D
t0690,IL2,1,GENE,1,T2D
t0691,IL20RA,1,GENE,1,T2D
t0692,IL21,1,GENE,1,T2D
t0693,IL22RA2,1,GENE,1,T2D
t0694,IL2RA,1,GENE,1,T2D
t0695,IL6,1,GENE,1,T2D
t0696,IL7,1,GENE,1,T2D
t0697,IL7R,1,GENE,1,T2D
t0698,ILDR1,1,GENE,1,T2D
t0699,IMMP2L,1,GENE,1,T2D
t0700,INA,1,GENE,1,T2D
t0701,INO80C,1,GENE,1,T2D
t0702,INO80E,1,GENE,1,T2D
t0703,INPP1,1,GENE,1,T2D
t0704,INPP5F,1,GENE,1,T2D
t0705,INS,1,GENE,1,T2D
t0706,INS-IGF2,1,GENE,1,T2D
t0707,INSR,1,GENE,1,T2D
t0708,INTS8,1,GENE,1,T2D
t0709,IQCB1,1,GENE,1,T2D
t0710,IQGAP1,1,GENE,1,T2D
t0711,IREB2,1,GENE,1,T2D
t0712,IRF3,1,GENE,1,T2D
t0713,IRF4,1,GENE,1,T2D
t0714,IRF8,1,GENE,1,T2D
t0715,IRS1,1,GENE,1,T2D
t0716,IRS2,1,GENE,1,T2D
t0717,ITGA1,1,GENE,1,T2D
t0718,ITGA2,1,GENE,1,T2D
t0719,ITGA4,1,GENE,1,T2D
t0720,ITGA8,1,GENE,1,T2D
t0721,ITGAM,1,GENE,1,T2D
t0722,ITGAX,1,GENE,1,T2D
t0723,ITGB6,1,GENE,1,T2D
t0724,ITIH1,1,GENE,1,T2D
t0725,ITIH3,1,GENE,1,T2D
t0726,ITIH4,1,GENE,1,T2D
t0727,ITPKB,1,GENE,1,T2D
t0728,ITPR1,1,GENE,1,T2D
t0729,ITPR2,1,GENE,1,T2D
t0730,ITSN2,1,GENE,1,T2D
t0731,JADE2,1,GENE,1,T2D
t0732,JAG1,1,GENE,1,T2D
t0733,JAK1,1,GENE,1,T2D
t0734,JAZF1,1,GENE,1,T2D
t0735,JDP2,1,GENE,1,T2D
t0736,JMJD1C,1,GENE,1,T2D
t0737,KALRN,1,GENE,1,T2D
t0738,KANSL1,1,GENE,1,T2D
t0739,KAT8,1,GENE,1,T2D
t0740,KATNAL1,1,GENE,1,T2D
t0741,KBTBD8,1,GENE,1,T2D
t0742,KCNAB1,1,GENE,1,T2D
t0743,KCNB1,1,GENE,1,T2D
t0744,KCNB2,1,GENE,1,T2D
t0745,KCNG2,1,GENE,1,T2D
t0746,KCNJ11,1,GENE,1,T2D
t0747,KCNJ13,1,GENE,1,T2D
t0748,KCNK16,1,GENE,1,T2D
t0749,KCNN2,1,GENE,1,T2D
t0750,KCNQ1,1,GENE,1,T2D
t0751,KCNQ3,1,GENE,1,T2D
t0752,KCNRG,1,GENE,1,T2D
t0753,KCNU1,1,GENE,1,T2D
t0754,KCNV1,1,GENE,1,T2D
t0755,KCTD13,1,GENE,1,T2D
t0756,KDM3B,1,GENE,1,T2D
t0757,KDM4A,1,GENE,1,T2D
t0758,KDM4C,1,GENE,1,T2D
t0759,KIAA1217,1,GENE,1,T2D
t0760,KIAA1324L,1,GENE,1,T2D
t0761,KIF11,1,GENE,1,T2D
t0762,KIF1B,1,GENE,1,T2D
t0763,KIF21B,1,GENE,1,T2D
t0764,KIF26B,1,GENE,1,T2D
t0765,KIF27,1,GENE,1,T2D
t0766,KIF2B,1,GENE,1,T2D
t0767,KIF9,1,GENE,1,T2D
t0768,KIT,1,GENE,1,T2D
t0769,KL,1,GENE,1,T2D
t0770,KLC1,1,GENE,1,T2D
t0771,KLF12,1,GENE,1,T2D
t0772,KLF3,1,GENE,1,T2D
t0773,KLF5,1,GENE,1,T2D
t0774,KLF6,1,GENE,1,T2D
t0775,KLHL29,1,GENE,1,T2D
t0776,KLHL42,1,GENE,1,T2D
t0777,KLHL7,1,GENE,1,T2D
t0778,KMT2E,1,GENE,1,T2D
t0779,KPNB1,1,GENE,1,T2D
t0780,KRTAP11-1,1,GENE,1,T2D
t0781,KRTAP13-3,1,GENE,1,T2D
t0782,KRTAP13-4,1,GENE,1,T2D
t0783,KRTAP15-1,1,GENE,1,T2D
t0784,KRTAP19-1,1,GENE,1,T2D
t0785,KRTAP19-2,1,GENE,1,T2D
t0786,KRTAP19-3,1,GENE,1,T2D
t0787,KRTAP19-4,1,GENE,1,T2D
t0788,KRTAP19-5,1,GENE,1,T2D
t0789,KRTAP19-6,1,GENE,1,T2D
t0790,KRTAP19-7,1,GENE,1,T2D
t0791,KRTAP19-8,1,GENE,1,T2D
t0792,KRTAP20-1,1,GENE,1,T2D
t0793,KRTAP20-2,1,GENE,1,T2D
t0794,KRTAP20-3,1,GENE,1,T2D
t0795,KRTAP21-1,1,GENE,1,T2D
t0796,KRTAP21-2,1,GENE,1,T2D
t0797,KRTAP22-1,1,GENE,1,T2D
t0798,KRTAP6-1,1,GENE,1,T2D
t0799,KRTAP6-2,1,GENE,1,T2D
t0800,KRTAP8-1,1,GENE,1,T2D
t0801,KSR2,1,GENE,1,T2D
t0802,L3MBTL2,1,GENE,1,T2D
t0803,L3MBTL3,1,GENE,1,T2D
t0804,LACC1,1,GENE,1,T2D
t0805,LAMA1,1,GENE,1,T2D
t0806,LAMP3,1,GENE,1,T2D
t0807,LBH,1,GENE,1,T2D
t0808,LCAT,1,GENE,1,T2D
t0809,LCK,1,GENE,1,T2D
t0810,LCORL,1,GENE,1,T2D
t0811,LEF1,1,GENE,1,T2D
t0812,LEMD2,1,GENE,1,T2D
t0813,LEP,1,GENE,1,T2D
t0814,LETM2,1,GENE,1,T2D
t0815,LGR5,1,GENE,1,T2D
t0816,LHX2,1,GENE,1,T2D
t0817,LIMK2,1,GENE,1,T2D
t0818,LIMS2,1,GENE,1,T2D
t0819,LIN28B,1,GENE,1,T2D
t0820,LINGO2,1,GENE,1,T2D
t0821,LIPC,1,GENE,1,T2D
t0822,LIPG,1,GENE,1,T2D
t0823,LMBR1,1,GENE,1,T2D
t0824,LPAR2,1,GENE,1,T2D
t0825,LPCAT1,1,GENE,1,T2D
t0826,LPIN2,1,GENE,1,T2D
t0827,LPIN3,1,GENE,1,T2D
t0828,LPL,1,GENE,1,T2D
t0829,LPP,1,GENE,1,T2D
t0830,LRFN2,1,GENE,1,T2D
t0831,LRFN5,1,GENE,1,T2D
t0832,LRIG1,1,GENE,1,T2D
t0833,LRP1,1,GENE,1,T2D
t0834,LRP1B,1,GENE,1,T2D
t0835,LRRC32,1,GENE,1,T2D
t0836,LRRC34,1,GENE,1,T2D
t0837,LRRC37A3,1,GENE,1,T2D
t0838,LRRC46,1,GENE,1,T2D
t0839,LRRC7,1,GENE,1,T2D
t0840,LRRC74A,1,GENE,1,T2D
t0841,LRRIQ3,1,GENE,1,T2D
t0842,LRRK2,1,GENE,1,T2D
t0843,LRRN3,1,GENE,1,T2D
t0844,LRRTM4,1,GENE,1,T2D
t0845,LSM1,1,GENE,1,T2D
t0846,LSM7,1,GENE,1,T2D
t0847,LTK,1,GENE,1,T2D
t0848,LUZP2,1,GENE,1,T2D
t0849,LY86,1,GENE,1,T2D
t0850,LYPLAL1,1,GENE,1,T2D
t0851,LZTFL1,1,GENE,1,T2D
t0852,MACF1,1,GENE,1,T2D
t0853,MAD1L1,1,GENE,1,T2D
t0854,MAEA,1,GENE,1,T2D
t0855,MAF,1,GENE,1,T2D
t0856,MAGI2,1,GENE,1,T2D
t0857,MALT1,1,GENE,1,T2D
t0858,MAMSTR,1,GENE,1,T2D
t0859,MAN2A1,1,GENE,1,T2D
t0860,MAN2A2,1,GENE,1,T2D
t0861,MANBA,1,GENE,1,T2D
t0862,MANEA,1,GENE,1,T2D
t0863,MAP2K5,1,GENE,1,T2D
t0864,MAP2K7,1,GENE,1,T2D
t0865,MAP3K1,1,GENE,1,T2D
t0866,MAP3K11,1,GENE,1,T2D
t0867,MAP4K4,1,GENE,1,T2D
t0868,MAPK1,1,GENE,1,T2D
t0869,MAPK10,1,GENE,1,T2D
t0870,MAPK3,1,GENE,1,T2D
t0871,MAPK7,1,GENE,1,T2D
t0872,MAPT,1,GENE,1,T2D
t0873,MARCH1,1,GENE,1,T2D
t0874,MARCH3,1,GENE,1,T2D
t0875,MARK3,1,GENE,1,T2D
t0876,MARS2,1,GENE,1,T2D
t0877,MASP1,1,GENE,1,T2D
t0878,MAST2,1,GENE,1,T2D
t0879,MATN1,1,GENE,1,T2D
t0880,MAU2,1,GENE,1,T2D
t0881,MAZ,1,GENE,1,T2D
t0882,MBNL1,1,GENE,1,T2D
t0883,MC4R,1,GENE,1,T2D
t0884,MCCC1,1,GENE,1,T2D
t0885,MCHR1,1,GENE,1,T2D
t0886,MCL1,1,GENE,1,T2D
t0887,MCTP1,1,GENE,1,T2D
t0888,MDGA2,1,GENE,1,T2D
t0889,MDK,1,GENE,1,T2D
t0890,MDM4,1,GENE,1,T2D
t0891,MECR,1,GENE,1,T2D
t0892,MED12L,1,GENE,1,T2D
t0893,MED19,1,GENE,1,T2D
t0894,MED23,1,GENE,1,T2D
t0895,MED8,1,GENE,1,T2D
t0896,MEF2B,1,GENE,1,T2D
t0897,MEF2C,1,GENE,1,T2D
t0898,MERTK,1,GENE,1,T2D
t0899,METTL1,1,GENE,1,T2D
t0900,MFSD2B,1,GENE,1,T2D
t0901,MFSD6,1,GENE,1,T2D
t0902,MGAT3,1,GENE,1,T2D
t0903,MICU3,1,GENE,1,T2D
t0904,MINK1,1,GENE,1,T2D
t0905,MKNK1,1,GENE,1,T2D
t0906,MLANA,1,GENE,1,T2D
t0907,MLF1,1,GENE,1,T2D
t0908,MLH1,1,GENE,1,T2D
